Nodo1,Nodo2,Datos
841,910,{'latencia': 77.28608603006366}
841,1229,{'latencia': 26.609312662495338}
841,1253,{'latencia': 61.72263049034713}
841,1357,{'latencia': 67.13290770683602}
841,1059,{'latencia': 45.744011876395476}
841,1379,{'latencia': 44.60420232297405}
841,911,{'latencia': 67.2597027871077}
841,1411,{'latencia': 47.5100202968815}
841,1150,{'latencia': 44.080193968722796}
841,879,{'latencia': 50.34510480918203}
841,1323,{'latencia': 43.093108214319265}
841,1087,{'latencia': 79.90910594776656}
841,1157,{'latencia': 92.32865012275703}
841,895,{'latencia': 74.20560210567811}
841,991,{'latencia': 60.36175100781077}
841,892,{'latencia': 47.18132904943614}
841,1016,{'latencia': 34.00560215093111}
841,1338,{'latencia': 35.43982978469293}
841,1032,{'latencia': 95.56432322189919}
841,1101,{'latencia': 45.56532127736141}
841,1021,{'latencia': 46.96925138343342}
841,1493,{'latencia': 96.12712168300679}
841,1238,{'latencia': 36.814781969684546}
841,1322,{'latencia': 35.47802171931383}
841,1013,{'latencia': 58.647286714431125}
841,1152,{'latencia': 54.23914224887587}
841,939,{'latencia': 79.66729276146326}
841,1184,{'latencia': 60.56335171651721}
841,999,{'latencia': 19.379858304774697}
841,923,{'latencia': 92.37029893826033}
841,1114,{'latencia': 75.86470348410887}
841,1272,{'latencia': 35.25237536412113}
841,1319,{'latencia': 13.399446597667579}
841,1489,{'latencia': 68.56203840219183}
841,1170,{'latencia': 49.51289180460738}
841,1435,{'latencia': 22.00322314938003}
841,1069,{'latencia': 89.94986900765302}
841,1428,{'latencia': 57.829280049723415}
842,1232,{'latencia': 44.24953613271653}
842,1054,{'latencia': 19.22351945944895}
842,849,{'latencia': 51.19281052908729}
842,989,{'latencia': 68.60202996864534}
842,1479,{'latencia': 44.70592664341884}
842,1050,{'latencia': 67.76471297425417}
842,1236,{'latencia': 82.04354521539629}
842,857,{'latencia': 47.84866050456545}
842,1272,{'latencia': 55.70672331698872}
842,1175,{'latencia': 50.81146052095887}
842,1305,{'latencia': 40.26130805307646}
842,1338,{'latencia': 17.306414989167333}
842,1358,{'latencia': 69.65425511025077}
842,1057,{'latencia': 8.268711043490018}
842,1098,{'latencia': 83.24359541746276}
842,1042,{'latencia': 8.675830216874893}
842,982,{'latencia': 81.27984570571192}
842,1214,{'latencia': 4.047224125885851}
842,978,{'latencia': 5.192330592777291}
842,1366,{'latencia': 72.06459392837118}
842,1299,{'latencia': 92.3404825191655}
842,1447,{'latencia': 25.35129483799463}
842,1218,{'latencia': 27.132786273229414}
842,938,{'latencia': 13.999372682230524}
842,976,{'latencia': 25.594955223690675}
842,1044,{'latencia': 66.19623182270244}
842,1487,{'latencia': 10.698149492037407}
842,1018,{'latencia': 52.61395213928638}
842,1174,{'latencia': 67.72551946080806}
842,1265,{'latencia': 98.93480462409964}
842,900,{'latencia': 63.03550856306306}
842,1280,{'latencia': 9.686615308939643}
842,936,{'latencia': 25.738502747658853}
842,954,{'latencia': 55.58651853146331}
842,1320,{'latencia': 61.52345735517332}
842,1364,{'latencia': 75.12882306366718}
842,1453,{'latencia': 89.81388408788729}
842,871,{'latencia': 6.388850343377302}
842,1104,{'latencia': 97.2820091149793}
842,1316,{'latencia': 97.41000192719773}
842,1267,{'latencia': 6.288650878422411}
842,1391,{'latencia': 68.84002946804496}
842,1231,{'latencia': 32.13768332888538}
843,894,{'latencia': 57.412700313212866}
843,844,{'latencia': 23.19042637264179}
843,1117,{'latencia': 57.161304735643704}
843,1116,{'latencia': 12.119855130599252}
843,1262,{'latencia': 80.44230878611981}
843,1218,{'latencia': 41.8939589397608}
843,1235,{'latencia': 39.77461757816219}
843,1151,{'latencia': 72.13373653826865}
843,874,{'latencia': 39.141429199533846}
843,1138,{'latencia': 51.145653952946624}
843,1018,{'latencia': 62.81187880166725}
843,1397,{'latencia': 91.07308075561177}
843,1407,{'latencia': 65.49804142872915}
843,865,{'latencia': 44.36373651017808}
843,941,{'latencia': 6.494803916401841}
843,1353,{'latencia': 39.489795047156285}
843,1128,{'latencia': 15.914805908488031}
843,989,{'latencia': 34.55977618679445}
843,1465,{'latencia': 34.128564775505836}
843,1083,{'latencia': 72.68122199037512}
843,920,{'latencia': 11.215541764074043}
843,1304,{'latencia': 74.02483864943792}
843,977,{'latencia': 7.1064410886555835}
843,1248,{'latencia': 48.238715000482316}
843,974,{'latencia': 29.743303551296457}
843,1494,{'latencia': 34.955427102503656}
843,1319,{'latencia': 59.314393291565956}
843,939,{'latencia': 19.91238595683819}
843,1176,{'latencia': 8.750781551121953}
843,855,{'latencia': 41.301101202022465}
843,952,{'latencia': 72.038261029165}
843,1268,{'latencia': 46.40192008898656}
843,1157,{'latencia': 10.158996102989212}
843,1466,{'latencia': 35.53364189005406}
843,882,{'latencia': 7.725001138305354}
843,1039,{'latencia': 17.463592641733257}
843,1111,{'latencia': 3.1482947997936606}
843,1264,{'latencia': 67.7448647567024}
843,1104,{'latencia': 80.5116559384044}
844,956,{'latencia': 66.56161470252889}
844,1213,{'latencia': 81.98061461856378}
844,1482,{'latencia': 59.52622829266745}
844,971,{'latencia': 37.38550108472785}
844,1034,{'latencia': 48.04915611620779}
844,1052,{'latencia': 56.87409901884707}
844,1295,{'latencia': 85.35841048715328}
844,1484,{'latencia': 76.88425111655272}
844,1372,{'latencia': 97.63166818133126}
844,1010,{'latencia': 32.924910546335475}
844,1269,{'latencia': 94.05775644253075}
844,1191,{'latencia': 6.935436591541921}
844,1029,{'latencia': 84.77624807162634}
844,1032,{'latencia': 89.06194715030323}
844,1417,{'latencia': 60.909181480043934}
844,1427,{'latencia': 2.2693464551351377}
844,1444,{'latencia': 96.46493454268543}
844,1284,{'latencia': 87.14878223477022}
844,1304,{'latencia': 78.12459745163686}
844,861,{'latencia': 76.84202982310175}
844,1094,{'latencia': 93.36442625208028}
844,1189,{'latencia': 26.970156450066387}
844,949,{'latencia': 34.4896211660506}
844,1040,{'latencia': 52.37616079061551}
844,1281,{'latencia': 84.2272701811179}
844,1215,{'latencia': 6.30127425034848}
844,1145,{'latencia': 72.23708796213118}
844,1183,{'latencia': 88.32795286558007}
844,1303,{'latencia': 40.41811490679883}
844,1043,{'latencia': 33.59755332767539}
844,1108,{'latencia': 4.376453370424322}
844,1312,{'latencia': 72.10097521089955}
844,1371,{'latencia': 44.76705754050381}
844,1329,{'latencia': 22.75883212038687}
844,1244,{'latencia': 73.0027087734702}
844,863,{'latencia': 91.63891227848033}
844,1292,{'latencia': 66.57305520252139}
845,1334,{'latencia': 47.77947117190313}
845,1245,{'latencia': 50.46501821066725}
845,1154,{'latencia': 4.742100038942607}
845,933,{'latencia': 73.5786517773601}
845,1370,{'latencia': 57.2343598111338}
845,1260,{'latencia': 8.873972466806347}
845,1232,{'latencia': 58.26903512779107}
845,1131,{'latencia': 4.151389071866673}
845,1205,{'latencia': 22.089387667569113}
845,1103,{'latencia': 75.34400400658117}
845,1195,{'latencia': 97.42813501265302}
845,1034,{'latencia': 7.83945080345367}
845,1258,{'latencia': 8.217784503650027}
845,955,{'latencia': 45.97022531219965}
845,1235,{'latencia': 3.873894185693971}
845,1263,{'latencia': 9.057332763436504}
845,1166,{'latencia': 43.75177064887212}
845,856,{'latencia': 23.091671523336846}
845,959,{'latencia': 93.14597095751407}
845,1368,{'latencia': 16.293017680790083}
845,1292,{'latencia': 27.06479858795343}
845,1211,{'latencia': 80.28644253968197}
845,1066,{'latencia': 36.825782237482095}
845,1151,{'latencia': 86.14918436063193}
845,904,{'latencia': 76.31665675097025}
845,1003,{'latencia': 46.2307139171766}
845,1403,{'latencia': 38.87975646184726}
845,1057,{'latencia': 5.076146038897673}
845,941,{'latencia': 4.191545599138736}
845,1457,{'latencia': 81.95822505408913}
845,1247,{'latencia': 13.556198574459644}
845,1124,{'latencia': 57.953470347903824}
845,887,{'latencia': 27.092038804492795}
845,872,{'latencia': 36.062660452559214}
845,1426,{'latencia': 74.68691303612073}
845,1127,{'latencia': 95.73470150971737}
845,935,{'latencia': 5.90961677986259}
846,1300,{'latencia': 10.024526232472287}
846,1418,{'latencia': 32.509081169958066}
846,1373,{'latencia': 3.2491960794097805}
846,1284,{'latencia': 23.606780541857642}
846,1339,{'latencia': 68.34441434536386}
846,928,{'latencia': 40.18048661075353}
846,1163,{'latencia': 48.95181906363708}
846,1481,{'latencia': 78.33553477473265}
846,1159,{'latencia': 25.69816531600329}
846,1166,{'latencia': 50.17802900469697}
846,1198,{'latencia': 13.706185710247338}
846,1231,{'latencia': 28.093056802409563}
846,1133,{'latencia': 42.03261130411342}
846,1290,{'latencia': 42.17828897145518}
846,891,{'latencia': 7.127894840335159}
846,1194,{'latencia': 84.09736992072725}
846,1189,{'latencia': 23.578976422842803}
846,1248,{'latencia': 66.51303273456847}
846,1441,{'latencia': 61.26759001814588}
846,1383,{'latencia': 10.165449378262048}
846,1316,{'latencia': 54.761968870489554}
846,1394,{'latencia': 99.46557685197634}
846,996,{'latencia': 64.18851892981218}
846,1437,{'latencia': 39.73056355485648}
846,992,{'latencia': 13.839029469702078}
846,899,{'latencia': 42.195161317786514}
846,938,{'latencia': 51.605153900709375}
846,1403,{'latencia': 23.335198430726507}
846,1499,{'latencia': 48.72769001146599}
847,1030,{'latencia': 33.74663881517861}
847,905,{'latencia': 24.999041617678134}
847,888,{'latencia': 27.283706394495137}
847,1449,{'latencia': 2.512210420626012}
847,1102,{'latencia': 54.44349409780173}
847,1202,{'latencia': 83.13416588977154}
847,1489,{'latencia': 29.44254564533748}
847,1139,{'latencia': 29.162949136927743}
847,970,{'latencia': 46.00639881547018}
847,1168,{'latencia': 49.498516866977205}
847,1473,{'latencia': 85.72904339565405}
847,1383,{'latencia': 60.10062568579193}
847,1137,{'latencia': 13.48161615989334}
847,1067,{'latencia': 55.10132424042243}
847,926,{'latencia': 12.461726236808158}
847,1232,{'latencia': 14.056421523963865}
847,1234,{'latencia': 13.014661138973004}
847,1403,{'latencia': 12.571804121018559}
847,1081,{'latencia': 45.73103525286093}
847,867,{'latencia': 50.6157956019727}
847,1380,{'latencia': 85.67418555607921}
847,1359,{'latencia': 48.44100684572741}
847,1180,{'latencia': 26.908364505440012}
847,920,{'latencia': 86.2515343539913}
847,1343,{'latencia': 58.28090896308365}
847,1016,{'latencia': 19.212745664436657}
847,1188,{'latencia': 70.27022325220393}
847,1394,{'latencia': 84.35436391155642}
847,995,{'latencia': 45.395450426174236}
847,874,{'latencia': 84.12253162528347}
847,1476,{'latencia': 69.11091492461213}
847,1049,{'latencia': 33.38050894892585}
847,980,{'latencia': 3.1362699401136176}
848,1323,{'latencia': 23.77369020513466}
848,1408,{'latencia': 25.9188415061492}
848,1349,{'latencia': 89.19413675498056}
848,917,{'latencia': 47.638520866783935}
848,1495,{'latencia': 82.4817674925565}
848,1203,{'latencia': 50.82784231436436}
848,1380,{'latencia': 71.756669016434}
848,1455,{'latencia': 33.56600075472114}
848,984,{'latencia': 45.10830581253763}
848,916,{'latencia': 49.538170289348166}
848,905,{'latencia': 20.71394845755337}
848,991,{'latencia': 22.25074122897067}
848,1492,{'latencia': 6.507581878239233}
848,912,{'latencia': 71.40345515396017}
848,1345,{'latencia': 6.801392558968367}
848,1108,{'latencia': 51.3890228737465}
848,1472,{'latencia': 91.77785426146518}
848,1466,{'latencia': 71.50233104926112}
848,1159,{'latencia': 47.161597626732565}
848,1325,{'latencia': 91.38256811801863}
848,1209,{'latencia': 37.78326119560088}
848,1493,{'latencia': 83.46226385041736}
848,930,{'latencia': 44.79475488314408}
848,971,{'latencia': 82.28234714424141}
848,1447,{'latencia': 52.75217112268979}
848,1465,{'latencia': 1.4487023331607096}
848,1042,{'latencia': 91.50266964909812}
848,1075,{'latencia': 72.31129898833007}
848,1306,{'latencia': 77.00065961594542}
848,859,{'latencia': 72.07968981392521}
848,1030,{'latencia': 40.741992497466}
848,1418,{'latencia': 59.46616812706601}
848,1034,{'latencia': 85.7587304222506}
848,1371,{'latencia': 37.88068060124998}
848,1046,{'latencia': 53.142874006630755}
848,950,{'latencia': 27.681357735205935}
848,1281,{'latencia': 76.11863318325639}
848,1373,{'latencia': 66.30138159366675}
848,1489,{'latencia': 11.21348063361346}
848,1199,{'latencia': 32.96092557302134}
849,981,{'latencia': 8.818866291574711}
849,897,{'latencia': 87.20528234801455}
849,1216,{'latencia': 76.02806754852904}
849,906,{'latencia': 63.81093805258136}
849,1059,{'latencia': 73.64604502376274}
849,1048,{'latencia': 32.951163939562136}
849,1421,{'latencia': 37.35504841089017}
849,1034,{'latencia': 45.155851273290004}
849,1169,{'latencia': 38.39521679538624}
849,939,{'latencia': 53.04380850269221}
849,962,{'latencia': 22.709210817295975}
849,918,{'latencia': 39.829645683539546}
849,1240,{'latencia': 34.72146877928934}
849,1206,{'latencia': 14.736502896778378}
849,1322,{'latencia': 91.52642351657221}
849,879,{'latencia': 8.777359066403049}
849,1327,{'latencia': 68.26911451953126}
849,1176,{'latencia': 89.43417253480735}
849,1331,{'latencia': 37.59399082070439}
849,1120,{'latencia': 38.692173703862764}
849,853,{'latencia': 40.00392144771015}
849,1052,{'latencia': 42.10753431952508}
849,999,{'latencia': 8.952730211642105}
849,1105,{'latencia': 56.54968432036937}
849,1054,{'latencia': 22.42608634601052}
849,914,{'latencia': 45.404774542752826}
849,1258,{'latencia': 67.28208099603769}
849,919,{'latencia': 79.09052529234245}
849,961,{'latencia': 25.10730916397001}
849,1190,{'latencia': 20.20264973068989}
849,1192,{'latencia': 11.03149827172873}
850,966,{'latencia': 18.046178590036178}
850,1296,{'latencia': 46.84497258787245}
850,1213,{'latencia': 77.40209775462485}
850,937,{'latencia': 40.45174831454036}
850,1395,{'latencia': 79.0705405371572}
850,1007,{'latencia': 4.7199122759419225}
850,1055,{'latencia': 60.45350501235922}
850,1388,{'latencia': 78.89711581914628}
850,957,{'latencia': 7.859890081677634}
850,1453,{'latencia': 95.15824637580295}
850,1421,{'latencia': 95.70855302272801}
850,1276,{'latencia': 91.16622884123537}
850,1226,{'latencia': 61.361327197800584}
850,1102,{'latencia': 44.124820683211354}
850,878,{'latencia': 88.02372416405153}
850,945,{'latencia': 26.31384812965465}
850,1404,{'latencia': 49.841126581907545}
850,1494,{'latencia': 3.9272007337804316}
850,863,{'latencia': 45.905999071385175}
850,891,{'latencia': 48.091384892437326}
850,904,{'latencia': 87.6374768548495}
850,1174,{'latencia': 16.915694691293247}
850,1331,{'latencia': 90.94791217044927}
850,1046,{'latencia': 6.298031412112031}
850,1172,{'latencia': 7.782392659521494}
850,1101,{'latencia': 42.22060091821487}
850,1067,{'latencia': 58.149755823610825}
850,965,{'latencia': 9.325326900004972}
850,1329,{'latencia': 23.488156135858073}
850,1431,{'latencia': 45.95829354189904}
850,854,{'latencia': 8.859609967606687}
850,1497,{'latencia': 47.72197485417088}
850,1108,{'latencia': 64.53755554271345}
850,1409,{'latencia': 5.989660042027123}
851,971,{'latencia': 69.77455775991183}
851,1205,{'latencia': 66.16463712537318}
851,1347,{'latencia': 18.49651430304963}
851,891,{'latencia': 34.71175900476617}
851,1065,{'latencia': 39.24396031824769}
851,1056,{'latencia': 90.76566574064954}
851,1204,{'latencia': 39.083031991515035}
851,1181,{'latencia': 32.85955788671287}
851,1086,{'latencia': 26.221198325818076}
851,1255,{'latencia': 18.096441460528617}
851,1261,{'latencia': 56.070890755801464}
851,1340,{'latencia': 28.31376430137312}
851,1105,{'latencia': 27.097393372685506}
851,857,{'latencia': 60.401571324797715}
851,921,{'latencia': 78.58264495139977}
851,1333,{'latencia': 12.175304323717887}
851,949,{'latencia': 51.38639277436334}
851,1420,{'latencia': 58.567928996085726}
851,883,{'latencia': 72.09986829953003}
851,1158,{'latencia': 38.79252615072273}
851,1025,{'latencia': 10.575318478888638}
851,984,{'latencia': 54.68740986629702}
851,1133,{'latencia': 5.238907033551237}
851,944,{'latencia': 82.9791449643668}
851,1258,{'latencia': 76.77599560236408}
851,1225,{'latencia': 94.41810644273079}
851,967,{'latencia': 36.663631979992765}
851,1434,{'latencia': 81.6487500382342}
852,871,{'latencia': 30.450143068628414}
852,1057,{'latencia': 78.46195697049036}
852,1246,{'latencia': 52.2013762750818}
852,1173,{'latencia': 32.55521898118157}
852,920,{'latencia': 95.47538969642781}
852,1481,{'latencia': 41.417632323580705}
852,1356,{'latencia': 48.1414829181329}
852,1052,{'latencia': 29.497469488689195}
852,882,{'latencia': 57.82880705830385}
852,957,{'latencia': 27.94072701053467}
852,858,{'latencia': 82.4779293077277}
